Year,Region,SiteCode,TidalHeight,Transect,LongestBladeLengthMean,LongestBladeLengthSe,LongestBladeWidthMean,SheathLengthMean,SheathLengthSe,EpiphyteBladeAreaMean,EpiphyteDryMassMean,EpiphytePerAreaMean,EpiphytePerAreaSe,DensityShootsMean,DensityShootsSd,DensityShootsSe,PercentSeagrassMean,PercentBareMean,PercentOtherMean,PrevalenceMean,SeverityMean,LesionAreaMean,CountBlades,Percent,CountBrokenTip,BladeAreaMean,Meadow,TempAnomTot_January,TempAnomTot_February,TempAnomTot_March,TempAnomTot_April,TempAnomTot_May,TempAnomTot_June,TempAnomTot_July,TempAnomTot_August,TempAnomTot_September,TempAnomWarm_January,TempAnomWarm_February,TempAnomWarm_March,TempAnomWarm_April,TempAnomWarm_May,TempAnomWarm_June,TempAnomWarm_July,TempAnomWarm_August,TempAnomWarm_September,TempAnomCold_January,TempAnomCold_February,TempAnomCold_March,TempAnomCold_April,TempAnomCold_May,TempAnomCold_June,TempAnomCold_July,TempAnomCold_August,TempAnomCold_September,transect_unique_code,year,region,site_unique_code,epifauna_per_g_transect_all,epifauna_per_g_transect_large,ampithoid_per_g_transect_all,ampithoid_per_g_transect_large,lacuna_per_g_transect_all,lacuna_per_g_transect_large,idoteid_per_g_transect_all,idoteid_per_g_transect_large,epifauna_log_per_g_transect_all,epifauna_log_per_g_transect_large,ampithoid_log_per_g_transect_all,ampithoid_log_per_g_transect_large,lacuna_log_per_g_transect_all,lacuna_log_per_g_transect_large,idoteid_log_per_g_transect_all,idoteid_log_per_g_transect_large,richness_site_all,richness_site_large,GrazingScarsMeanTransect,CountScars,SampleCollectionDate,LocationName,SampleProcessingDate,Depth,Salinity,LocationComments,TransectBeginDecimalLatitude,TransectBeginDecimalLongitude,TransectEndDecimalLatitude,TransectEndDecimalLongitude,CanopyHeight,Structure,StructureLog,EpiphytePerAreaMeanMg,DensityLog
2019,WA,E,U,1,683.2,62.4358871163052,7.4,146.2,21.9303442745434,41.375219884,0.0401400000000001,9.1610010304349e-4,1.3554782730528e-4,45,27.0061721340388,6.7515430335097,0.225,0.2875,0.675,0.55,0.0129745501825207,0.33478156389,20,1,6,43.98116378949,WA_E,16.601969696969665,-0.2424343434343399,-3.4919393939394228,9.193393939393946,11.824858585858792,20.0878585858586,5.935929292929199,10.399878787878698,0.324191919191799,16.611494949494926,2.707232323232329,2.1338383838383885,9.242727272727276,12.56692929292949,20.2823737373737,12.741161616161598,11.524090909090896,5.9363636363636,-0.00952525252525937,-2.949666666666669,-5.625777777777811,-0.04933333333332967,-0.7420707070706989,-0.1945151515151,-6.805232323232399,-1.1242121212121976,-5.612171717171801,WA.E.U1.2019,2019,WA,WA.E.2019,0.32965715655718053,0.32965715655718053,0,0,0.29968832414289137,0.29968832414289137,0,0,-0.4689592304165504,-0.4689592304165504,-2,-2,-0.5090751680881643,-0.5090751680881643,-2,-2,16,14,0.4,5,2019-07-30,Indian Cove,2019-07-30,NA,33,Some of the IC endpoints are way off but the starting points are good,48.563353,-122.93589,48.563464,-122.935449,829.4000000000001,373.23,2.5719765448033427,0.91610010304349,1.6532125137753437
2019,WA,E,U,2,674.4,133.115964482101,8.6,124.2,16.0449368961053,45.3482694826,0.03438,9.357711032449e-4,1.9525906988604e-4,17,13.6137185711081,3.40342964277702,0.15,0.675,0.275,0.45,0.0277145431595539,0.67803327393,20,1,5,42.53770992593,WA_E,16.601969696969665,-0.2424343434343399,-3.4919393939394228,9.193393939393946,11.824858585858792,20.0878585858586,5.935929292929199,10.399878787878698,0.324191919191799,16.611494949494926,2.707232323232329,2.1338383838383885,9.242727272727276,12.56692929292949,20.2823737373737,12.741161616161598,11.524090909090896,5.9363636363636,-0.00952525252525937,-2.949666666666669,-5.625777777777811,-0.04933333333332967,-0.7420707070706989,-0.1945151515151,-6.805232323232399,-1.1242121212121976,-5.612171717171801,WA.E.U2.2019,2019,WA,WA.E.2019,1.0192503314080792,0.8678494868490384,0.01877229209686502,0.01877229209686502,0.17737687795245155,0.14921843980715402,0.00938614604843251,0.00938614604843251,-0.09863869087618855,-0.1510080916002834,-1.6614494732090708,-1.6614494732090708,-0.7778923295704769,-0.8280999863615774,-1.770512769691452,-1.770512769691452,16,14,0.6,5,2019-07-30,Indian Cove,2019-07-30,NA,34,NA,48.563431,-122.935569,48.563472,-122.935286,798.6,135.762,2.1327782272365927,0.9357711032449,1.2304489213782739
2019,WA,E,U,3,617.8,57.0564632622808,8.8,142.2,8.05232885567896,42.8960025936,0.0491999999999999,0.00118475665009559,1.673633441251e-4,47,15.790292376436,3.947573094109,0.55,0.45,0,0.35,0.0453908212490106,0.6347351232,20,1,1,36.3860736324,WA_E,16.601969696969665,-0.2424343434343399,-3.4919393939394228,9.193393939393946,11.824858585858792,20.0878585858586,5.935929292929199,10.399878787878698,0.324191919191799,16.611494949494926,2.707232323232329,2.1338383838383885,9.242727272727276,12.56692929292949,20.2823737373737,12.741161616161598,11.524090909090896,5.9363636363636,-0.00952525252525937,-2.949666666666669,-5.625777777777811,-0.04933333333332967,-0.7420707070706989,-0.1945151515151,-6.805232323232399,-1.1242121212121976,-5.612171717171801,WA.E.U3.2019,2019,WA,WA.E.2019,2.8860351646509317,2.415919520210414,0.0976042337438242,0.0887295443579527,0.5026908711902378,0.4760668030326233,0.00887468938587149,0.00887468938587149,0.4580833837403744,0.3836041774201021,-1.021727277322071,-1.0476188277969212,-0.2936492650406343,-0.32113808151687506,-1.7783733675143276,-1.7783733675143276,16,14,0.4,5,2019-07-30,Indian Cove,2019-07-30,NA,34,NA,48.563467,-122.93524,48.563531,-122.934977,760,357.2,2.552911450216509,1.18475665009559,1.6720978579357175
2019,OR,B,L,4,1522.6,159.306183181947,8.6,359.8,26.7607922154782,110.374,0.36336,0.00310466641707338,4.3365741306086e-4,75,13.981174880131,3.49529372003275,0.225,0,0.23,0,0,0,20,1,4,121.4915,OR_B,-5.611818181818201,-0.2636363636364081,-0.38363636363655473,0.803636363636258,4.096566321151432,-20.79334616608081,19.6611107785774,4.978818181818092,2.102747474747499,2.3172727272725986,3.439090909090794,2.711818181818206,5.1054545454546005,8.800909646063001,1.3723865233045007,25.892928960395608,20.641191919191897,2.102747474747499,-7.9290909090908,-3.702727272727202,-3.0954545454547606,-4.3018181818183425,-4.704343324911569,-22.165732689385308,-6.231818181818202,-15.662373737373803,0,OR.B.L4.2019,2019,OR,OR.B.2019,0.743002424290909,0.3154033235451459,0.02998860433035446,0.02998860433035446,0.14994302165177234,0.02998860433035446,0.06773584878150954,0.06773584878150954,-0.26127959843853005,-0.5515847048464413,-1.577521692597241,-1.577521692597241,-1.25439899157179,-1.577521692597241,-1.1115526324054152,-1.1115526324054152,17,14,0,5,2019-07-06,Fossil Point,2019-07-06,NA,NA,NA,43.359915,-124.309853,43.359739,-124.309796,1882.3999999999999,1411.8,3.149773177559665,3.10466641707338,1.8750612633917
2019,OR,B,L,5,2001,96.6472969099498,8.8,462,23.6262565803387,128.52,0.37018,0.00290076166753922,4.1431618898867e-4,94.4444444444443,43.0331482911933,10.7582870727983,0.25,0,0.0625,0,0,0,20,1,4,126.6605,OR_B,-5.611818181818201,-0.2636363636364081,-0.38363636363655473,0.803636363636258,4.096566321151432,-20.79334616608081,19.6611107785774,4.978818181818092,2.102747474747499,2.3172727272725986,3.439090909090794,2.711818181818206,5.1054545454546005,8.800909646063001,1.3723865233045007,25.892928960395608,20.641191919191897,2.102747474747499,-7.9290909090908,-3.702727272727202,-3.0954545454547606,-4.3018181818183425,-4.704343324911569,-22.165732689385308,-6.231818181818202,-15.662373737373803,0,OR.B.L5.2019,2019,OR,OR.B.2019,0.8514151496207214,0.2415366642053192,0.2584273508831807,0.16146235524660554,0.1285568067770013,0.01601486179174273,0,0,-0.08717715385648975,-0.6079252090823449,-0.8409959260104218,-0.9490142570055488,-0.8699649482260673,-1.6882217331029408,-2,-2,17,14,0.2,5,2019-07-06,Fossil Point,2019-07-06,NA,NA,NA,43.359682,-124.30979,43.359561,-124.30995,2463,2326.166666666663,3.3666408281140705,2.90076166753922,1.9751764162749672
2019,OR,B,L,6,1749.4,173.293277422986,8.2,442,29.0224051380998,106.251,0.25512,0.00239389633106791,2.72092577389092e-5,83.3333333333335,55.5555555555558,13.8888888888889,0.25,0,0.1,0,0,0,20,1,0,99.23575,OR_B,-5.611818181818201,-0.2636363636364081,-0.38363636363655473,0.803636363636258,4.096566321151432,-20.79334616608081,19.6611107785774,4.978818181818092,2.102747474747499,2.3172727272725986,3.439090909090794,2.711818181818206,5.1054545454546005,8.800909646063001,1.3723865233045007,25.892928960395608,20.641191919191897,2.102747474747499,-7.9290909090908,-3.702727272727202,-3.0954545454547606,-4.3018181818183425,-4.704343324911569,-22.165732689385308,-6.231818181818202,-15.662373737373803,0,OR.B.L6.2019,2019,OR,OR.B.2019,2.1990920175672275,1.4724644002151794,0.03377693710734311,0.03377693710734311,0.1661405190351321,0.132363581927789,0,0,0.20586929417235111,-0.03602266151252928,-1.5551982510332911,-1.5551982510332911,-0.8473900989568508,-0.9072916120891216,-2,-2,17,14,0,5,2019-07-06,Fossil Point,2019-07-06,NA,NA,NA,43.359509,-124.310007,43.359406,-124.310182,2191.4,1826.1666666666704,3.261540411265383,2.3938963310679102,1.920818753952376
2019,OR,B,U,1,561,48.2814664234632,6,138.6,8.05357063668035,22.946,0.04482,0.0019851194733045,8.76194312515553e-5,163.888888888889,151.63715626618,37.909289066545,0.1925,0.0675,0.2375,0.35,0.0140563014267907,0.23749578145,20,1,7,31.1705,OR_B,-5.611818181818201,-0.2636363636364081,-0.38363636363655473,0.803636363636258,4.096566321151432,-20.79334616608081,19.6611107785774,4.978818181818092,2.102747474747499,2.3172727272725986,3.439090909090794,2.711818181818206,5.1054545454546005,8.800909646063001,1.3723865233045007,25.892928960395608,20.641191919191897,2.102747474747499,-7.9290909090908,-3.702727272727202,-3.0954545454547606,-4.3018181818183425,-4.704343324911569,-22.165732689385308,-6.231818181818202,-15.662373737373803,0,OR.B.U1.2019,2019,OR,OR.B.2019,0.2602133749674733,0.2602133749674733,0.2602133749674733,0.2602133749674733,0,0,0,0,-1.1376872910797369,-1.1376872910797369,-1.1376872910797369,-1.1376872910797369,-2,-2,-2,-2,17,14,0,5,2019-07-06,Fossil Point,2019-07-06,NA,NA,NA,43.359001,-124.309629,43.358908,-124.309813,699.6,1146.5666666666675,3.059399311681496,1.9851194733045,2.2145495108748574
2019,OR,B,U,2,713.4,78.9446641642106,7.8,171,14.3282936876657,43.416,0.11958,0.00255565825455371,3.9036988340804e-4,75,29.2217293297398,7.30543233243496,0.2225,0.0225,0.275,0.6,0.1265751073471,0.84744159202,20,1,12,26.26881415135,OR_B,-5.611818181818201,-0.2636363636364081,-0.38363636363655473,0.803636363636258,4.096566321151432,-20.79334616608081,19.6611107785774,4.978818181818092,2.102747474747499,2.3172727272725986,3.439090909090794,2.711818181818206,5.1054545454546005,8.800909646063001,1.3723865233045007,25.892928960395608,20.641191919191897,2.102747474747499,-7.9290909090908,-3.702727272727202,-3.0954545454547606,-4.3018181818183425,-4.704343324911569,-22.165732689385308,-6.231818181818202,-15.662373737373803,0,OR.B.U2.2019,2019,OR,OR.B.2019,0.4873294346978557,0.4873294346978557,0.4873294346978557,0.4873294346978557,0,0,0,0,-0.3033558360652738,-0.3033558360652738,-0.3033558360652738,-0.3033558360652738,-2,-2,-2,-2,17,14,0,5,2019-07-06,Fossil Point,2019-07-06,NA,NA,NA,43.358871,-124.309866,43.358804,-124.310094,884.4,663.3,2.821709997298376,2.55565825455371,1.8750612633917
2019,OR,B,U,3,443.8,87.0938574183048,5.6,104.4,17.5288333895898,28.246,0.07728,0.00259446804369528,1.2638432125038e-4,47.2222222222221,60.433958785484,15.108489696371,0.2375,0.0375,0.2825,0.05,0.129750519010417,0.12456049825,20,1,10,26.017,OR_B,-5.611818181818201,-0.2636363636364081,-0.38363636363655473,0.803636363636258,4.096566321151432,-20.79334616608081,19.6611107785774,4.978818181818092,2.102747474747499,2.3172727272725986,3.439090909090794,2.711818181818206,5.1054545454546005,8.800909646063001,1.3723865233045007,25.892928960395608,20.641191919191897,2.102747474747499,-7.9290909090908,-3.702727272727202,-3.0954545454547606,-4.3018181818183425,-4.704343324911569,-22.165732689385308,-6.231818181818202,-15.662373737373803,0,OR.B.U3.2019,2019,OR,OR.B.2019,0.5661654710038109,0.4859086491739553,0,0,0.09718172983479106,0.09718172983479106,0.09718172983479106,0.09718172983479106,-0.38810509282220607,-1.003984660231508,-2,-2,-1.3447983768775191,-1.3447983768775191,-1.3447983768775191,-1.3447983768775191,17,14,0.4,5,2019-07-06,Fossil Point,2019-07-06,NA,NA,NA,43.358779,-124.310158,43.358735,-124.3104,548.2,258.8722222222216,2.413085451814465,2.59446804369528,1.6741464206109855
2019,OR,C,L,4,1445.6,93.7702511460858,9.6,282.6,42.5694726300432,101.668,0.44494,0.0042748425303215,7.8288860432052e-4,58.3333333333333,36.7115325955537,9.17788314888844,0.25,0.0475,0.0025,0.15,0.0184616608402178,0.3167068848,20,1,4,103.5035,OR_C,26.63818181818168,-3.7416060606059975,-7.9155959595961,11.081565656565791,-0.5186666666670003,-44.901434343434595,45.5257272727272,53.765767676767595,56.000181818182,26.63818181818168,2.789383838383797,4.659414141414102,17.321393939394092,9.6810909090907,0.9343838383838996,45.888040404040304,53.765767676767595,56.000181818182,0,-6.5309898989897945,-12.575010101010202,-6.2398282828283005,-10.1997575757577,-45.835818181818496,-0.3623131313130994,0,0,OR.C.L4.2019,2019,OR,OR.C.2019,0.7941894323075527,0.5847806522184673,0,0,0.4299471657020726,0.32885266338076646,0.14666801239305177,0.1338834341846276,-0.1162143965697072,-0.2437221444523225,-2,-2,-0.43934906181385114,-0.5474645332524867,-0.8074293183034377,-0.844932370184313,35,29,0.2,5,2019-07-04,Sally Bend South,2019-07-04,NA,NA,NA,44.613177,-124.014238,44.613,-124.014162,1728.1999999999998,1008.1166666666659,3.003510794765879,4.2748425303215,1.7659167939666318
2019,OR,C,L,5,1458.2,165.954331067315,9,366,50.0629603599308,98.89,0.3556,0.00363936675164661,2.9137691281114e-4,52.7777777777778,27.7777777777778,6.94444444444445,0.25,0.0675,0.005,0.1,0.00765272217202962,0.08061785056,20,1,3,111.169,OR_C,26.63818181818168,-3.7416060606059975,-7.9155959595961,11.081565656565791,-0.5186666666670003,-44.901434343434595,45.5257272727272,53.765767676767595,56.000181818182,26.63818181818168,2.789383838383797,4.659414141414102,17.321393939394092,9.6810909090907,0.9343838383838996,45.888040404040304,53.765767676767595,56.000181818182,0,-6.5309898989897945,-12.575010101010202,-6.2398282828283005,-10.1997575757577,-45.835818181818496,-0.3623131313130994,0,0,OR.C.L5.2019,2019,OR,OR.C.2019,1.1391144660607964,0.641866226044237,0,0,0.2931219618629497,0.1927411330727934,0.1831686405872,0.17359614810160656,0.04329886366808109,-0.1896224493609004,-2,-2,-0.5305052600726097,-0.7004130403093545,-0.7184854579337279,-0.73819965359183,35,29,0,5,2019-07-04,Sally Bend South,2019-07-04,NA,NA,NA,44.612948,-124.014145,44.61278,-124.01405,1824.2,962.7722222222227,2.9835235515763645,3.63936675164661,1.7224511001855418
2019,OR,C,L,6,1434.4,220.578466764097,9.2,383.6,47.0686732339037,128.254,0.668,0.00481223859715368,7.184462230435e-4,69.4444444444445,18.9758347517771,4.74395868794426,0.25,0.09,0,0,0,0,20,1,3,130.7155,OR_C,26.63818181818168,-3.7416060606059975,-7.9155959595961,11.081565656565791,-0.5186666666670003,-44.901434343434595,45.5257272727272,53.765767676767595,56.000181818182,26.63818181818168,2.789383838383797,4.659414141414102,17.321393939394092,9.6810909090907,0.9343838383838996,45.888040404040304,53.765767676767595,56.000181818182,0,-6.5309898989897945,-12.575010101010202,-6.2398282828283005,-10.1997575757577,-45.835818181818496,-0.3623131313130994,0,0,OR.C.L6.2019,2019,OR,OR.C.2019,0.4640522188548802,0.2920820623481438,0.00658070799643764,0.00658070799643764,0.1764627142875099,0.13327332183428275,0.03952641562521857,0.03952641562521857,-0.3253011674705617,-0.5284860001497504,-1.8176174465851291,-1.8176174465851291,-0.7735164945324129,-0.906743095512178,-1.3069068936440984,-1.3069068936440984,35,29,0,5,2019-07-04,Sally Bend South,2019-07-04,NA,NA,NA,44.612736,-124.014057,44.612588,-124.013927,1818,1262.500000000001,3.1012313867906993,4.81223859715368,1.8416375079047507
2019,OR,C,U,1,1025.4,67.2061009135331,10.6,188,48.3063142870578,70.04,0.2238,0.00317601378328298,3.2520098636895e-4,44.4444444444444,24.0027433274365,6.00068583185914,0.2,0.0175,0.225,0.25,0.0221247515228248,0.41360614882,20,1,2,80.7045,OR_C,26.63818181818168,-3.7416060606059975,-7.9155959595961,11.081565656565791,-0.5186666666670003,-44.901434343434595,45.5257272727272,53.765767676767595,56.000181818182,26.63818181818168,2.789383838383797,4.659414141414102,17.321393939394092,9.6810909090907,0.9343838383838996,45.888040404040304,53.765767676767595,56.000181818182,0,-6.5309898989897945,-12.575010101010202,-6.2398282828283005,-10.1997575757577,-45.835818181818496,-0.3623131313130994,0,0,OR.C.U1.2019,2019,OR,OR.C.2019,0.3966091686418785,0.3683404410062021,0,0,0.1923169927519361,0.18471001567305903,0.06627038323041785,0.06627038323041785,-0.4681372698380579,-0.5212933897270283,-2,-2,-0.7935266491521207,-0.8131120047411944,-1.2625081744729496,-1.2625081744729496,35,29,0.2,5,2019-07-04,Sally Bend South,2019-07-04,NA,NA,NA,44.613179,-124.013933,44.612987,-124.013858,1213.4,539.2888888888883,2.7318214724966663,3.17601378328298,1.647817481888637
2019,OR,C,U,2,960.6,89.6133918563515,9.2,279.2,25.9526491904006,80.226,0.27662,0.00338523142364889,2.9366982282758e-4,48.1481481481481,57.017793771632,14.254448442908,0.22,0.0533333333333333,0.183333333333333,0.25,0.0130499213105768,0.23017620163,20,1,3,80.0155,OR_C,26.63818181818168,-3.7416060606059975,-7.9155959595961,11.081565656565791,-0.5186666666670003,-44.901434343434595,45.5257272727272,53.765767676767595,56.000181818182,26.63818181818168,2.789383838383797,4.659414141414102,17.321393939394092,9.6810909090907,0.9343838383838996,45.888040404040304,53.765767676767595,56.000181818182,0,-6.5309898989897945,-12.575010101010202,-6.2398282828283005,-10.1997575757577,-45.835818181818496,-0.3623131313130994,0,0,OR.C.U2.2019,2019,OR,OR.C.2019,0.7854638771935011,0.658152958581533,0.0240222926876141,0.0240222926876141,0.4101426763209808,0.38252065604641783,0.05344417675565137,0.05344417675565137,-0.11490124435610724,-0.20144622035898008,-1.6181191433575102,-1.6181191433575102,-0.4153874699500517,-0.4367332859212202,-1.2501896997370885,-1.2501896997370885,35,29,0,5,2019-07-04,Sally Bend South,2019-07-04,NA,NA,NA,44.61291,-124.013797,44.612731,-124.013813,1239.8,596.9407407407401,2.775931220163404,3.3852314236488903,1.6825795881478491
2019,OR,C,U,3,786.6,65.7986322046287,7.8,229.2,29.8016778051169,55.216,0.21084,0.00380894352427393,3.9003047243377e-4,25,31.9142369252113,7.97855923130282,0.18,0.055,0.155,0.4,0.0156068954935336,0.47092502974,20,1,5,70.845,OR_C,26.63818181818168,-3.7416060606059975,-7.9155959595961,11.081565656565791,-0.5186666666670003,-44.901434343434595,45.5257272727272,53.765767676767595,56.000181818182,26.63818181818168,2.789383838383797,4.659414141414102,17.321393939394092,9.6810909090907,0.9343838383838996,45.888040404040304,53.765767676767595,56.000181818182,0,-6.5309898989897945,-12.575010101010202,-6.2398282828283005,-10.1997575757577,-45.835818181818496,-0.3623131313130994,0,0,OR.C.U3.2019,2019,OR,OR.C.2019,0.9344607986538204,0.7292505504654063,0.02426477724934484,0.02426477724934484,0.4607213741867627,0.3842296990408431,0.07086831166139466,0.07086831166139466,-0.02775247902926267,-0.13995634727832773,-1.6163123907662231,-1.6163123907662231,-0.3277991943374552,-0.40703810055472867,-1.109457668834946,-1.109457668834946,35,29,0,5,2019-07-04,Sally Bend South,2019-07-04,NA,NA,NA,44.612661,-124.013774,44.612537,-124.013645,1015.8,253.95,2.4047482171646166,3.80894352427393,1.3979400086720377
2019,OR,D,L,4,1447.2,235.635820706445,9.4,344.4,46.9942549680277,120.286,0.535,0.00461213624057543,4.3277121320316e-4,61.1111111111111,19.2450089729876,4.81125224324689,0.25,0,0.2225,0.2,0.0077158933056604,0.25185269282,20,1,8,117.164,OR_D,23.598393939394303,-3.644535353535451,-7.890444444444512,10.931070707070402,-0.2819898989895986,-44.306888888889105,45.362353535353506,53.9936161616162,55.880707070707,23.598393939394303,2.850646464646296,4.6227979797979,17.1850606060604,9.706585858586198,0.9366363636362998,45.72514141414141,53.9936161616162,55.880707070707,0,-6.495181818181747,-12.513242424242412,-6.253989898989998,-9.988575757575797,-45.2435252525254,-0.3627878787879002,0,0,OR.D.L4.2019,2019,OR,OR.D.2019,0.4401204953646225,0.2929841715687036,0.00347012568795241,0.00347012568795241,0.17635176240941702,0.12905847880121746,0.02994265516843749,0.02994265516843749,-0.3610479477318226,-0.5362831697090811,-1.8855400747370612,-1.8855400747370612,-0.7314229048395191,-0.8744354488798798,-1.4016671968157266,-1.4016671968157266,29,27,0,5,2019-07-05,Idaho Flats,2019-07-05,NA,NA,NA,44.619631,-124.032343,44.61973,-124.032571,1791.6,1094.8666666666666,3.0393612338275693,4.61213624057543,1.786120180054919
2019,OR,D,L,5,1551,93.1434377720728,8.6,324.8,35.7706583668794,108.766,0.5488,0.00479311837652258,5.8349195370195e-4,33.3333333333333,15.7134840263677,3.92837100659193,0.25,0,0.2425,0.35,0.00490808691209809,0.17441597857,20,1,4,108.598,OR_D,23.598393939394303,-3.644535353535451,-7.890444444444512,10.931070707070402,-0.2819898989895986,-44.306888888889105,45.362353535353506,53.9936161616162,55.880707070707,23.598393939394303,2.850646464646296,4.6227979797979,17.1850606060604,9.706585858586198,0.9366363636362998,45.72514141414141,53.9936161616162,55.880707070707,0,-6.495181818181747,-12.513242424242412,-6.253989898989998,-9.988575757575797,-45.2435252525254,-0.3627878787879002,0,0,OR.D.L5.2019,2019,OR,OR.D.2019,0.2584865662415951,0.13763304922742073,0.00371166315914498,0.00185583157957249,0.12672920374126745,0.07755300670725601,0.00943325389205023,0.00943325389205023,-0.663788882922024,-0.8947058581964713,-1.8794344647395549,-1.931454932086221,-1.0776392302996096,-1.2437794830666635,-1.7311441125141898,-1.7311441125141898,29,27,0.6,5,2019-07-05,Idaho Flats,2019-07-05,NA,NA,NA,44.61974,-124.032628,44.619726,-124.03287,1875.8,625.266666666666,2.796065276803812,4.79311837652258,1.5228787452803372
2019,OR,D,L,6,1316.6,182.223653788415,10,328.2,21.921222593642,70.824,0.2772,0.00376710717734963,4.193159877508e-4,61.1111111111111,44.9050209369708,11.2262552342427,0.25,0,0.245,0.15,0.00433593233460949,0.10262243296,20,1,2,109.483,OR_D,23.598393939394303,-3.644535353535451,-7.890444444444512,10.931070707070402,-0.2819898989895986,-44.306888888889105,45.362353535353506,53.9936161616162,55.880707070707,23.598393939394303,2.850646464646296,4.6227979797979,17.1850606060604,9.706585858586198,0.9366363636362998,45.72514141414141,53.9936161616162,55.880707070707,0,-6.495181818181747,-12.513242424242412,-6.253989898989998,-9.988575757575797,-45.2435252525254,-0.3627878787879002,0,0,OR.D.L6.2019,2019,OR,OR.D.2019,0.5318849311559147,0.37537244790262936,0.00432806751785327,0.00432806751785327,0.28752433185969345,0.18844654940931044,0.05895535171889382,0.05895535171889382,-0.26675191643532536,-0.4155718679467092,-1.8645891617128456,-1.8645891617128456,-0.5267495772512574,-0.706709448360733,-1.1615545267876983,-1.1615545267876983,29,27,0.2,5,2019-07-05,Idaho Flats,2019-07-05,NA,NA,NA,44.619747,-124.03292,44.61976,-124.033181,1644.8,1005.1555555555555,3.0022332773701006,3.7671071773496303,1.786120180054919
